 ,month,day,prcp,tmax,tmin
1973,3,15,-99.9,-99.9,-99.9
1973,3,16,-99.9,-99.9,-99.9
1973,3,17,-99.9,-99.9,-99.9
1973,3,18,-99.9,-99.9,-99.9
1973,3,19,-99.9,-99.9,-99.9
1973,3,20,-99.9,-99.9,-99.9
1973,3,21,-99.9,-99.9,-99.9
1973,3,22,-99.9,-99.9,-99.9
1973,3,23,-99.9,-99.9,-99.9
1973,3,24,-99.9,-99.9,-99.9
1973,3,25,-99.9,-99.9,-99.9
1973,3,26,-99.9,-99.9,-99.9
1973,3,27,-99.9,-99.9,-99.9
1973,3,28,-99.9,-99.9,-99.9
1973,3,29,-99.9,-99.9,-99.9
1973,3,30,-99.9,-99.9,-99.9
1973,3,31,-99.9,-99.9,-99.9
1973,4,1,-99.9,-99.9,-99.9
1973,4,2,-99.9,-99.9,-99.9
1973,4,3,-99.9,-99.9,-99.9
1973,4,4,-99.9,-99.9,-99.9
1973,4,5,-99.9,-99.9,-99.9
1973,4,6,-99.9,-99.9,-99.9
1973,4,7,-99.9,-99.9,-99.9
1973,4,8,-99.9,-99.9,-99.9
1973,4,9,-99.9,-99.9,-99.9
1973,4,10,-99.9,-99.9,-99.9
1973,4,11,-99.9,-99.9,-99.9
1973,4,12,-99.9,-99.9,-99.9
1973,4,13,-99.9,-99.9,-99.9
1973,4,14,-99.9,-99.9,-99.9
1973,4,15,-99.9,-99.9,-99.9
1973,4,16,-99.9,-99.9,-99.9
1973,4,17,-99.9,-99.9,-99.9
1973,4,18,-99.9,-99.9,-99.9
1973,4,19,-99.9,-99.9,-99.9
1973,4,20,-99.9,-99.9,-99.9
1973,4,21,-99.9,-99.9,-99.9
1973,4,22,-99.9,-99.9,-99.9
1973,4,23,-99.9,-99.9,-99.9
1973,4,24,-99.9,-99.9,-99.9
1973,4,25,-99.9,-99.9,-99.9
1973,4,26,-99.9,-99.9,-99.9
1973,4,27,-99.9,-99.9,-99.9
1973,4,28,-99.9,-99.9,-99.9
1973,4,29,-99.9,-99.9,-99.9
1973,4,30,-99.9,-99.9,-99.9
1973,5,1,-99.9,-99.9,-99.9
1973,5,2,-99.9,-99.9,-99.9
1973,5,3,-99.9,-99.9,-99.9
1973,5,4,-99.9,-99.9,-99.9
1973,5,5,-99.9,-99.9,-99.9
1973,5,6,-99.9,-99.9,-99.9
1973,5,7,-99.9,-99.9,-99.9
1973,5,8,-99.9,-99.9,-99.9
1973,5,9,-99.9,-99.9,-99.9
1973,5,10,-99.9,-99.9,-99.9
1973,5,11,-99.9,-99.9,-99.9
1973,5,12,-99.9,-99.9,-99.9
1973,5,13,-99.9,-99.9,-99.9
1973,5,14,-99.9,-99.9,-99.9
1973,5,15,-99.9,-99.9,-99.9
1973,5,16,-99.9,-99.9,-99.9
1973,5,17,-99.9,-99.9,-99.9
1973,5,18,-99.9,-99.9,-99.9
1973,5,19,-99.9,-99.9,-99.9
1973,5,20,-99.9,-99.9,-99.9
1973,5,21,-99.9,-99.9,-99.9
1973,5,22,-99.9,-99.9,-99.9
1973,5,23,-99.9,-99.9,-99.9
1973,5,24,-99.9,-99.9,-99.9
1973,5,25,-99.9,-99.9,-99.9
1973,5,26,-99.9,-99.9,-99.9
1973,5,27,-99.9,-99.9,-99.9
1973,5,28,-99.9,-99.9,-99.9
1973,5,29,-99.9,-99.9,-99.9
1973,5,30,-99.9,-99.9,-99.9
1973,5,31,-99.9,-99.9,-99.9
1973,6,1,-99.9,-99.9,-99.9
1973,6,2,-99.9,-99.9,-99.9
1973,6,3,-99.9,-99.9,-99.9
1973,6,4,-99.9,-99.9,-99.9
1973,6,5,-99.9,-99.9,-99.9
1973,6,6,-99.9,-99.9,-99.9
1973,6,7,-99.9,-99.9,-99.9
1973,6,8,-99.9,-99.9,-99.9
1973,6,9,-99.9,-99.9,-99.9
1973,6,10,-99.9,-99.9,-99.9
1973,6,11,-99.9,-99.9,-99.9
1973,6,12,-99.9,-99.9,-99.9
1973,6,13,-99.9,-99.9,-99.9
1973,6,14,-99.9,-99.9,-99.9
1973,6,15,-99.9,-99.9,-99.9
1973,6,16,-99.9,-99.9,-99.9
1973,6,17,-99.9,-99.9,-99.9
1973,6,18,-99.9,-99.9,-99.9
1973,6,19,-99.9,-99.9,-99.9
1973,6,20,-99.9,-99.9,-99.9
1973,6,21,-99.9,-99.9,-99.9
1973,6,22,-99.9,-99.9,-99.9
1973,6,23,-99.9,-99.9,-99.9
1973,6,24,-99.9,-99.9,-99.9
1973,6,25,-99.9,-99.9,-99.9
1973,6,26,-99.9,-99.9,-99.9
1973,6,27,-99.9,-99.9,-99.9
1973,6,28,-99.9,-99.9,-99.9
1973,6,29,-99.9,-99.9,-99.9
1973,6,30,-99.9,-99.9,-99.9
1973,7,1,-99.9,-99.9,-99.9
1973,7,2,-99.9,-99.9,-99.9
1973,7,3,-99.9,-99.9,-99.9
1973,7,4,-99.9,-99.9,-99.9
1973,7,5,-99.9,-99.9,-99.9
1973,7,6,-99.9,-99.9,-99.9
1973,7,7,-99.9,-99.9,-99.9
1973,7,8,-99.9,-99.9,-99.9
1973,7,9,-99.9,-99.9,-99.9
1973,7,10,-99.9,-99.9,-99.9
1973,7,11,-99.9,-99.9,-99.9
1973,7,12,-99.9,-99.9,-99.9
1973,7,13,-99.9,-99.9,-99.9
1973,7,14,-99.9,-99.9,-99.9
1973,7,15,-99.9,-99.9,-99.9
1973,7,16,-99.9,-99.9,-99.9
1973,7,17,-99.9,-99.9,-99.9
1973,7,18,-99.9,-99.9,-99.9
1973,7,19,-99.9,-99.9,-99.9
1973,7,20,-99.9,-99.9,-99.9
1973,7,21,-99.9,-99.9,-99.9
1973,7,22,-99.9,-99.9,-99.9
1973,7,23,-99.9,-99.9,-99.9
1973,7,24,-99.9,-99.9,-99.9
1973,7,25,-99.9,-99.9,-99.9
1973,7,26,-99.9,-99.9,-99.9
1973,7,27,-99.9,-99.9,-99.9
1973,7,28,-99.9,-99.9,-99.9
1973,7,29,-99.9,-99.9,-99.9
1973,7,30,-99.9,-99.9,-99.9
1973,7,31,-99.9,-99.9,-99.9
1973,8,1,-99.9,-99.9,-99.9
1973,8,2,-99.9,-99.9,-99.9
1973,8,3,-99.9,-99.9,-99.9
1973,8,4,-99.9,-99.9,-99.9
1973,8,5,-99.9,-99.9,-99.9
1973,8,6,-99.9,-99.9,-99.9
1973,8,7,-99.9,-99.9,-99.9
1973,8,8,-99.9,-99.9,-99.9
1973,8,9,-99.9,-99.9,-99.9
1973,8,10,-99.9,-99.9,-99.9
1973,8,11,-99.9,-99.9,-99.9
1973,8,12,-99.9,-99.9,-99.9
1973,8,13,-99.9,-99.9,-99.9
1973,8,14,-99.9,-99.9,-99.9
1973,8,15,-99.9,-99.9,-99.9
1973,8,16,-99.9,-99.9,-99.9
1973,8,17,-99.9,-99.9,-99.9
1973,8,18,-99.9,-99.9,-99.9
1973,8,19,-99.9,-99.9,-99.9
1973,8,20,-99.9,-99.9,-99.9
1973,8,21,-99.9,-99.9,-99.9
1973,8,22,-99.9,-99.9,-99.9
1973,8,23,-99.9,-99.9,-99.9
1973,8,24,-99.9,-99.9,-99.9
1973,8,25,-99.9,-99.9,-99.9
1973,8,26,-99.9,-99.9,-99.9
1973,8,27,-99.9,-99.9,-99.9
1973,8,28,-99.9,-99.9,-99.9
1973,8,29,-99.9,-99.9,-99.9
1973,8,30,-99.9,-99.9,-99.9
1973,8,31,-99.9,-99.9,-99.9
1973,9,1,-99.9,-99.9,-99.9
1973,9,2,-99.9,-99.9,-99.9
1973,9,3,-99.9,-99.9,-99.9
1973,9,4,-99.9,-99.9,-99.9
1973,9,5,-99.9,-99.9,-99.9
1973,9,6,-99.9,-99.9,-99.9
1973,9,7,-99.9,-99.9,-99.9
1973,9,8,-99.9,-99.9,-99.9
1973,9,9,-99.9,-99.9,-99.9
1973,9,10,-99.9,-99.9,-99.9
1973,9,11,-99.9,-99.9,-99.9
1973,9,12,-99.9,-99.9,-99.9
1973,9,13,-99.9,-99.9,-99.9
1973,9,14,-99.9,-99.9,-99.9
1973,9,15,-99.9,-99.9,-99.9
1973,9,16,-99.9,-99.9,-99.9
1973,9,17,-99.9,-99.9,-99.9
1973,9,18,-99.9,-99.9,-99.9
1973,9,19,-99.9,-99.9,-99.9
1973,9,20,-99.9,-99.9,-99.9
1973,9,21,-99.9,-99.9,-99.9
1973,9,22,-99.9,-99.9,-99.9
1973,9,23,-99.9,-99.9,-99.9
1973,9,24,-99.9,-99.9,-99.9
1973,9,25,-99.9,-99.9,-99.9
1973,9,26,-99.9,-99.9,-99.9
1973,9,27,-99.9,-99.9,-99.9
1973,9,28,-99.9,-99.9,-99.9
1973,9,29,-99.9,-99.9,-99.9
1973,9,30,-99.9,-99.9,-99.9
1973,10,1,-99.9,-99.9,-99.9
1973,10,2,-99.9,-99.9,-99.9
1973,10,3,-99.9,-99.9,-99.9
1973,10,4,-99.9,-99.9,-99.9
1973,10,5,-99.9,-99.9,-99.9
1973,10,6,-99.9,-99.9,-99.9
1973,10,7,-99.9,-99.9,-99.9
1973,10,8,-99.9,-99.9,-99.9
1973,10,9,-99.9,-99.9,-99.9
1973,10,10,-99.9,-99.9,-99.9
1973,10,11,-99.9,-99.9,-99.9
1973,10,12,-99.9,-99.9,-99.9
1973,10,13,-99.9,-99.9,-99.9
1973,10,14,-99.9,-99.9,-99.9
1973,10,15,-99.9,-99.9,-99.9
1973,10,16,-99.9,-99.9,-99.9
1973,10,17,-99.9,-99.9,-99.9
1973,10,18,-99.9,-99.9,-99.9
1973,10,19,-99.9,-99.9,-99.9
1973,10,20,-99.9,-99.9,-99.9
1973,10,21,-99.9,-99.9,-99.9
1973,10,22,-99.9,-99.9,-99.9
1973,10,23,-99.9,-99.9,-99.9
1973,10,24,-99.9,-99.9,-99.9
1973,10,25,-99.9,-99.9,-99.9
1973,10,26,-99.9,-99.9,-99.9
1973,10,27,-99.9,-99.9,-99.9
1973,10,28,-99.9,-99.9,-99.9
1973,10,29,-99.9,-99.9,-99.9
1973,10,30,-99.9,-99.9,-99.9
1973,10,31,-99.9,-99.9,-99.9
1973,11,1,-99.9,-99.9,-99.9
1973,11,2,-99.9,-99.9,-99.9
1973,11,3,-99.9,-99.9,-99.9
1973,11,4,-99.9,-99.9,-99.9
1973,11,5,-99.9,-99.9,-99.9
1973,11,6,-99.9,-99.9,-99.9
1973,11,7,-99.9,-99.9,-99.9
1973,11,8,-99.9,-99.9,-99.9
1973,11,9,-99.9,-99.9,-99.9
1973,11,10,-99.9,-99.9,-99.9
1973,11,11,-99.9,-99.9,-99.9
1973,11,12,-99.9,-99.9,-99.9
1973,11,13,-99.9,-99.9,-99.9
1973,11,14,-99.9,-99.9,-99.9
1973,11,15,-99.9,-99.9,-99.9
1973,11,16,-99.9,-99.9,-99.9
1973,11,17,-99.9,-99.9,-99.9
1973,11,18,-99.9,-99.9,-99.9
1973,11,19,-99.9,-99.9,-99.9
1973,11,20,-99.9,-99.9,-99.9
1973,11,21,-99.9,-99.9,-99.9
1973,11,22,-99.9,-99.9,-99.9
1973,11,23,-99.9,-99.9,-99.9
1973,11,24,-99.9,-99.9,-99.9
1973,11,25,-99.9,-99.9,-99.9
1973,11,26,-99.9,-99.9,-99.9
1973,11,27,-99.9,-99.9,-99.9
1973,11,28,-99.9,-99.9,-99.9
1973,11,29,-99.9,-99.9,-99.9
1973,11,30,-99.9,-99.9,-99.9
1973,12,1,-99.9,-99.9,-99.9
1973,12,2,-99.9,-99.9,-99.9
1973,12,3,-99.9,-99.9,-99.9
1973,12,4,-99.9,-99.9,-99.9
1973,12,5,-99.9,-99.9,-99.9
1973,12,6,-99.9,-99.9,-99.9
1973,12,7,-99.9,-99.9,-99.9
1973,12,8,-99.9,-99.9,-99.9
1973,12,9,-99.9,-99.9,-99.9
1973,12,10,-99.9,-99.9,-99.9
1973,12,11,-99.9,-99.9,-99.9
1973,12,12,-99.9,-99.9,-99.9
1973,12,13,-99.9,-99.9,-99.9
1973,12,14,-99.9,-99.9,-99.9
1973,12,15,-99.9,-99.9,-99.9
1973,12,16,-99.9,-99.9,-99.9
1973,12,17,-99.9,-99.9,-99.9
1973,12,18,-99.9,-99.9,-99.9
1973,12,19,-99.9,-99.9,-99.9
1973,12,20,-99.9,-99.9,-99.9
1973,12,21,-99.9,-99.9,-99.9
1973,12,22,-99.9,-99.9,-99.9
1973,12,23,-99.9,-99.9,-99.9
1973,12,24,-99.9,-99.9,-99.9
1973,12,25,-99.9,-99.9,-99.9
1973,12,26,-99.9,-99.9,-99.9
1973,12,27,-99.9,-99.9,-99.9
1973,12,28,-99.9,-99.9,-99.9
1973,12,29,-99.9,-99.9,-99.9
1973,12,30,-99.9,-99.9,-99.9
1973,12,31,-99.9,-99.9,-99.9
